alias	canonical_path	source_repository	disposition	relationship	notes
archive-by-series/30-A1-pre-J2/strict_layer_A1_moving_profile_coprime_integer_scale_campaign.md	research/a1/forward/a1-moving-profile-coprime-integer-scale.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/30-A1-pre-J2/strict_layer_A1_primitive_conic_common_U_digit_window_campaign.md	research/a1/forward/a1-primitive-conic-common-u-digit-window.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/30-A1-pre-J2/strict_layer_A1_radial_gate_scan.py	research/archive/strict-layer-proof-research/archive-by-series/30-A1-pre-J2/strict_layer_A1_radial_gate_scan.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/30-A1-pre-J2/strict_layer_A1_radial_gate_scan_output.txt	research/a1/forward/computations/radial-gate-scan-output.txt	dongxuelian2/strict-layer-proof-research	canonical	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/30-A1-pre-J2/strict_layer_A1_resonance_RGCD_overload_extinction_campaign.md	research/a1/forward/archive/a1-resonance-rgcd-overload-extinction.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/30-A1-pre-J2/strict_layer_A1_resonance_state_after_RGCD_campaign.md	research/a1/forward/archive/a1-resonance-state-after-rgcd.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/30-A1-pre-J2/strict_layer_A1_resonant_transition_reduced_fraction_unit_exclusion_campaign.md	research/a1/forward/archive/a1-resonant-transition-reduced-fraction-unit-exclusion.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/30-A1-pre-J2/strict_layer_A1_smith_reduced_common_U_exclusion_campaign.md	research/a1/forward/a1-smith-reduced-common-u-exclusion.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/30-A1-pre-J2/strict_layer_A1_unified_moving_profile_terminal_campaign.md	research/a1/forward/a1-unified-moving-profile-terminal.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/30-A1-pre-J2/strict_layer_A1_unified_state_after_long_campaign.md	research/a1/state/a1-unified-state-after-long.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/30-A1-pre-J2/strict_layer_A1_unified_terminal_checks.py	research/archive/strict-layer-proof-research/archive-by-series/30-A1-pre-J2/strict_layer_A1_unified_terminal_checks.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/30-A1-pre-J2/strict_layer_backward_A1_2x5_decimal_synchronization_campaign.md	research/a1/backward/backward-a1-2x5-decimal-synchronization.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/30-A1-pre-J2/strict_layer_backward_A1_5phase_cut_synchronization_campaign.md	research/a1/backward/backward-a1-5phase-cut-synchronization.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/30-A1-pre-J2/strict_layer_backward_A1_common_U_pullback_primitive_radial_gluing_campaign.md	research/a1/backward/backward-a1-common-u-pullback-primitive-radial-gluing.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/30-A1-pre-J2/strict_layer_backward_A1_same_cut_norm_excess_campaign.md	research/a1/backward/backward-a1-same-cut-norm-excess.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/30-A1-pre-J2/strict_layer_backward_A1_word_recovery_architecture_campaign.md	research/a1/backward/backward-a1-word-recovery-architecture.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/40-A1-J2-plans-01-10/A1_J2_CQLRC8_Report.md	research/a1/j2/records/cqlrc8.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/40-A1-J2-plans-01-10/A1_J2_CQLRC8_certificate.txt	research/archive/strict-layer-proof-research/archive-by-series/40-A1-J2-plans-01-10/A1_J2_CQLRC8_certificate.txt	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/40-A1-J2-plans-01-10/A1_J2_CQLRC8_quotient.py	research/archive/strict-layer-proof-research/archive-by-series/40-A1-J2-plans-01-10/A1_J2_CQLRC8_quotient.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
