target_relative_path	source_repository	source_repository_url	source_branch	source_HEAD	source_relative_path	git_tracked	source_blob_oid_if_available	raw_sha256	canonical_text_sha256	asset_class	research_layer	research_series	migration_disposition	provenance_note
research/critical/G/critical_G_primitive_remainder_campaign.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/G/critical_G_primitive_remainder_campaign.md	TRUE	f584f8c0dac970f4bcde182cc52247e5e74b1d2f	7918fd0a766658b1f428637ed2e57a470a3b332aba97086174caecf2eddcd732	7918fd0a766658b1f428637ed2e57a470a3b332aba97086174caecf2eddcd732	MATHEMATICAL_PROOF	critical	G	COPIED_TRACKED	Critical G-template campaign or resolution.
research/critical/G/critical_G_scale_divisor_campaign.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/G/critical_G_scale_divisor_campaign.md	TRUE	0fe6b5a19fed0258d6c8041f255000682db75c4e	9cda44443926e00edb4da8dc91b203cb3e138a91a8542920a498c660fd3c268f	9cda44443926e00edb4da8dc91b203cb3e138a91a8542920a498c660fd3c268f	MATHEMATICAL_PROOF	critical	G	COPIED_TRACKED	Critical G-template campaign or resolution.
research/critical/G/critical_G_terminal_quotient_campaign.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/G/critical_G_terminal_quotient_campaign.md	TRUE	e4d7c5a5a677ea04239b645a6ca49df00cffe156	e19ff4c9638875b76683aad974d6a22704c65f593b13acd5bef08b7577167e88	e19ff4c9638875b76683aad974d6a22704c65f593b13acd5bef08b7577167e88	MATHEMATICAL_PROOF	critical	G	COPIED_TRACKED	Critical G-template campaign or resolution.
research/critical/lemmas/exact-tail-normal-form.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/exact-tail-normal-form.md	TRUE	9c6896732f4635e6ffbcc2054bc9b0404169509e	62e502c8a81ef6db2e4fa733f843de53e348367fee1481e8c4caf3bfcd0a92f7	9f2caa3edfa8cc0e2f9d8b5fb02c5e84dfa69e90d0589314568054e212c3296b	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/factor-quotient-character.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/factor-quotient-character.md	TRUE	c39c2775aefb160c6ca44498624064c7cfc4f14a	30fa40bef04b38b34c21066a670fd3eca550d97c11fdb8d8d790dd0897c2331d	ee23a866ba20fbb24db969d0e55b19ae7302094088712761527382a26bf7324f	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/negative-complement-corrected-divisor-normal-form.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/negative-complement-corrected-divisor-normal-form.md	TRUE	484baa3d894cb3bc5b421c3d13290209adbe3d06	a6d4e5ab3fd76bd2f9ee57bfc7f65162e418de5cd035976f8224c85459a71799	7cfc39eb081be3c237b8d54e346c649697e3838092eee68028d654cef62121fe	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/negative-complement-five-adic-lift.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/negative-complement-five-adic-lift.md	TRUE	e8a047bba48ead093ad305779cf8ef311118bd18	c581ea7bc89807423346f2aa1a4a0a4b8176096e6b554e64ffb4aa7af6e33c09	9d9224d8a9a7d0d4100a2640554d596462836c461ace206b62a57c12a130afdd	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/negative-complement-unequal-five-adic-classification.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/negative-complement-unequal-five-adic-classification.md	TRUE	69ff3f5aa360e3a906fc6d619e966f7689ac84d5	1619fa5d4e5b756f7597826a7f375408d5fc64bbc72bd0b4e312af78825ba98e	5c097cbeb976aba0d7cf40d158016c1faf222213ce816fb6e85d67bd99e09108	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/positive-complement-factor-pair.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/positive-complement-factor-pair.md	TRUE	edc8a68a9d4ebef48f1f0ecfb3354aff0a6d93a7	c2c2756f1b43a37e65d2c2e9a8dcf4b7dd1379f6a67f27dd24af2f9e18de884a	bf4adc1f4ab414743171a253e2e46ebf0c7701c6bb9221c39037bad49fe00f13	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/positive-complement-zero-root-closure.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/positive-complement-zero-root-closure.md	TRUE	a8557931b87d881e804db7b346d5b50c11187a60	7911fa8a19d1bc5ce1cc09420a4ef8ed23b53755b141108af11aee174832e739	94d0738fb87962b3b1cb26a56d1938213932ea5cac491336fc95d597d0e7a885	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/q3-zero-closure.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/q3-zero-closure.md	TRUE	7fe340e0dc18d9eb9f044b5641447f45f56c0f92	e8fb35561ba7bffd204ad3dab4d3812c7dd3c8ea63a99159eede67f7d739035a	ada77eaa46c99621dc97552d31a09ad131d0a70222b864379712988a96237b36	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/quotient-fixed-residues.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/quotient-fixed-residues.md	TRUE	0cd170f9590229b39beab5445741b4b3abc4191b	691dd150456061bca1648182d6542183025ba4649f514a02f07ee29031951292	ee8388d0421585b0a21975162b5367210e28ad7ed76394c4260bfeea6d198b5a	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/r1-zero-root-mod4-closure.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/r1-zero-root-mod4-closure.md	TRUE	d59ddd5a36a9c853cd2d3c75a52d41308e7bbc32	e89f11a151b1cc20cba338f87c4fff19e2b5a3f817149432ce8a7c4cab7e9bd4	fafb701e05576195ce3715a634fbfd0cd920d4dc2859bf4f4fae251277c8e53c	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/r2-authoritative-growing-residue-close-factor-classification.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/r2-authoritative-growing-residue-close-factor-classification.md	TRUE	737a132628a394efae35cea34bde1458c7ebbaf7	3c764de403a031517faf3e081d5ceee2825a546b1c3565f12887c7dfd17eab5e	e4329261e217fe72625bd9b76a8a6c7a635d1cb76222f2d6f7d6347f2f9b4bdb	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/r2-canonical-seven-eleven-subbranch-closure.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/r2-canonical-seven-eleven-subbranch-closure.md	TRUE	86227f77e44a6cd14fa70d284d585d8c06da9bb6	540e5de5b0759d6eec7ad0fbc3d040f50f77951ba93183147b16b2d5e5089284	a7547bf88dd416a6ecb19f9c41659886fd67110abde4b97ccad2c6b7f6fe49be	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/r2-digit-recovery-two-adic-boundary.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/r2-digit-recovery-two-adic-boundary.md	TRUE	f47b5a4d79bd24532565c247528d1bafc7751fa8	488dc6a1236c9c403e55362044955aba9f0343e8ad5e0ad739f5706a4389644d	bfbf5376e2c0d3de62db98bafb2be441c1f06c303733049c54755d580cce9955	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/r2-global-three-mod-four-valuation-support.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/r2-global-three-mod-four-valuation-support.md	TRUE	1537dab61d4af16b6d522335cce016b3dd730586	9446957b6903ff6f97017d79ab53221752dac169844afc3a4ae5a4a8f633a767	0abde8d45cc601461659891b1ab02883440dc6690427b22353da3b5a0d7a07f3	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/r2-lminus-corrected-five-adic-residue.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/r2-lminus-corrected-five-adic-residue.md	TRUE	0512c911d3eae295a99386d1e28727ae6b14540e	25428a3b0dfc9c46ae022429c54a7c69b3c3da944e91ec79e462957961ab627e	81b0e41a952bed2ef31de0aa0858a4bf94207cd1273b3d96fa32e0f1816bf425	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/r2-lminus-gcd-aware-square-factor-allocation.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/r2-lminus-gcd-aware-square-factor-allocation.md	TRUE	b8dea5fb553864d3817afbb673e98c3103cce515	57a8ed6d3e5a8e757bd5298a7760c95a9652f99ebbd2dd065dde61a1f20650d5	d9598ab188c49c9ba6e732fa72214f416588279c9ea71f9b274699807cb8ec41	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/r2-lminus-global-finite-digit-test.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/r2-lminus-global-finite-digit-test.md	TRUE	0d222483a9d8317ed1bde5b0a6afbe2e0ebe04b1	7a6f6550ce114e9b1b94c25801b48c5aae8309a911af3342a497e89127f9ee1b	c92825c4e7da725608701c4f22a12cb2e69e75472bb0660f5f39aa40920249e4	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/r2-lminus-nontrivial-three-mod-four-support-reduction.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/r2-lminus-nontrivial-three-mod-four-support-reduction.md	TRUE	4a61937e0267075b0da571d55d5786a609676360	02a6c76449ad82235e985c5697fdaeaa8b426b48654b3aacaf8da10e7fe80d72	0ea021970045d8682a4a719c7fc9b9899bd8a6e58803e3ba6eaa40562e90a00f	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/r2-lminus-primitive-support-congruence-reduction.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/r2-lminus-primitive-support-congruence-reduction.md	TRUE	40591aa89d7e6b61c4c2c706ed404fb378b1a3f4	0849a3b1e45a3bdac37d5308f403a31454f6e0c9930704f71b9ecc40b6913874	b4a2e00247ebec570ceaf096e4cd680c437fc63fdad48d9b22cad2e1073bbe72	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/r2-lminus-quotient-complete-arithmetic-core.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/r2-lminus-quotient-complete-arithmetic-core.md	TRUE	cf29abf6fd484e6353e28e18f07f144f0cb8ca17	760aa8f45c4d359e49b21f09b59335171014029e98dce922a355ae3b866bcccb	be6707756dffc15dd5d3160387c9b8c0046fe2899c7bd3dc97b3cb1b6ee192df	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/r2-lplus-global-finite-digit-test.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/r2-lplus-global-finite-digit-test.md	TRUE	82ffa30a39dd69f9f21ddcd5c724649ef8980897	eff0346c621ccdaef933679562e7152ea648d99858f527e19631a0bc8d1cf0f7	789cc6cdac6182beb0f2dbd6718fe7b8538bd515e3b2082a7f55ce1ac85d0af8	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/r2-lplus-growing-residue-decimal-place-cut.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/r2-lplus-growing-residue-decimal-place-cut.md	TRUE	7beaed9f332c8ebe70824f31d8c13b1917bb4ebd	adade3d14ec5329d4928e092710ec1ea3a82f4d5060d9326ab432e206ccca0d2	31f388c10cac1362d22ce88ddc3ec7375477a65baaa2e395d90751c523aa604c	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/r2-lplus-joint-canonical-digit-polynomial.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/r2-lplus-joint-canonical-digit-polynomial.md	TRUE	8fcdec6715c01819958642961784eafe64749874	430b99ab6872b73563a17d52ca6931b235a0a0a166fc66bddaa2f1f84143a312	e5b6397afab38fb6c59126a8d19427204590783171216c493591eac4b4f04bdc	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/r2-lplus-quotient-complete-arithmetic-core.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/r2-lplus-quotient-complete-arithmetic-core.md	TRUE	4095f722c83ca8b1830087a83b4301f970ee7bc8	a39eb5cfbaa6533a1081803ac72e21eff9b398a044ed1d567aa95e0d61202e7a	3ee8402d450b72db5acfa388e90fbb37a271c3fdd534fcb434e9d48d185273de	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/r2-mod3-canonical-digit-divisor-subbranch-closure.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/r2-mod3-canonical-digit-divisor-subbranch-closure.md	TRUE	57583e99d3e80234767fa2bafd44a2433a4fad73	8f8e7c7ba109d0e2f4e83ac7e3b62f7c60576d774a33c80f257e417e19d29042	f6b8facb7d816fb991100511649e6afb7a5cab78f9c0b31011a633045f45df2a	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/r2-positive-complement-orientation-safe-allocation.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/r2-positive-complement-orientation-safe-allocation.md	TRUE	958931a9b6d82f43c17fc2d65b7464e83f7b3340	745dad30ffbde9b130409e768b094de274bc97b2c4d5962e445e0db496a19a6c	c55ef8f8866b67490950612e28ea8523b4ee3c731fd59f45cc9e81275e504445	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/r2-surviving-orientation-sign-normal-forms.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/r2-surviving-orientation-sign-normal-forms.md	TRUE	36eeb23f0b822c6703bed270e289ebf6f5296a3d	a898b8c2c35d003c47b42eeb1b0f015f69fb1c70c745debcd38903b7a05d36c3	ba20e4c6b466cb4ccf87cc93a3d4705b4064dbfbbe08451e742e321fc7244dc9	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/r2-terminal-divisor-mod40-subbranch-closure.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/r2-terminal-divisor-mod40-subbranch-closure.md	TRUE	f95df0a8bcfdde731c0b03fa3ec3d72114801514	37b4f9758bac165c1c573cf6a6ebf7fdfbc5bde2fd9dcb2807019e0dbcff2bd5	ff7490f7d98d7098e3e622870d1505bb902d9450d45c5862ab5d96f49903801c	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/r2-terminal-factor-five-adic-residue-lift.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/r2-terminal-factor-five-adic-residue-lift.md	TRUE	9f1e9693e100289f319b4649c127f5d92dc33607	98a2b2fec90d4a8dd906cc80cd4b30c6862ec622cfc4589482437041c1c0a23d	47f9c17d388ce4085d48483673ead3ee79e9146cba33ac433bb92a00698d7979	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/r3-negative-complement-valuation-closure.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/r3-negative-complement-valuation-closure.md	TRUE	51a1169d6c21b1a9a0c8e2862a7ffcb009325ab6	47a03d6ae14963380e7d9c2e62c0a193c08ff416733b4802d669e20ed63411bd	38cf65696997496ed7acc96b6bbea112a46d86a17df962589b46ba94bc070cdb	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/r4-unit-five-adic-recovery-closure.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/r4-unit-five-adic-recovery-closure.md	TRUE	6f63de476a25873050b6803305e8c1c43fcd135c	d605300f3cf00274e9316461614bbcc68aa6293d40e55afccf3fb0140c150f10	12a2561b1fffa3b41c154e1a1e9920e39267faa97debef1ec777eb93cb7bada1	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/critical/lemmas/recovery-sign-normal-form.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/lemmas/recovery-sign-normal-form.md	TRUE	2904844d17ea54be1f1adb056dbc585b26776c4d	49e86eb196df26c9d9da7d86e0394dcdfe6a84b4cc4eecca7bc972f162048206	1846fd842f8afe4b1f6b9e1339f94bab7e7725548a6681b2480878ad5b51873c	MATHEMATICAL_PROOF	critical	lemmas	COPIED_TRACKED	Extracted mathematical lemma or closure statement.
research/shared/source-navigation/critical_dependencies.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	docs/dependencies.md	TRUE	2fa43103621a8543479cd2a159f3c26a6efb3c27	3ecaf73450f48c453ca618e4b0b8b5d9a4ed2947d3a3c9bdfbc12927c6d9e930	3ecaf73450f48c453ca618e4b0b8b5d9a4ed2947d3a3c9bdfbc12927c6d9e930	NAVIGATION_INDEX	shared	navigation	COPIED_TRACKED	Dependency navigation retained verbatim.
research/shared/source-navigation/critical_README.md	critical	https://github.com/dongxuelian2/three-term-decimal-concatenation-square-sum.git	master	9a4e0481444302b81c69c53d599d69979616a034	README.md	TRUE	e0e44bfbd95b35e14187b7d16227d2915c83670c	e836b0bc80be157a2fdd3fae97d5df45a06576852c9436f091d25ecd5198cada	e836b0bc80be157a2fdd3fae97d5df45a06576852c9436f091d25ecd5198cada	NAVIGATION_INDEX	shared	navigation	COPIED_TRACKED	Source navigation retained verbatim; the candidate root README is a newly generated combined navigation file.
